Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
questitem_initiate_completion_ticketDesc,items,Item,,,"A slip of paper indicating that you have completed an initiate-level quest for the White River Tools of Citizenship.",,"Ein Zettel, der anzeigt, dass du eine Einsteiger-Quest für die White River Tools of Citizenship abgeschlossen hast.","Un pedazo de papel que indica que has completado una misión de nivel de iniciación para las Herramientas de Ciudadanía del Río Blanco.","Un morceau de papier indiquant que vous avez terminé une quête de niveau initié pour les Outils de Citoyenneté de la White River.","Un foglietto che indica di aver completato una missione di livello iniziato per gli Strumenti di Cittadinanza del Fiume Bianco.","私が公民権の白川道具の初級クエストを完了したことを示す紙切れ","화이트 리버 시민권 도구에 대한 초기 단계 퀘스트를 완료했음을 나타내는 종이 조각.","Kawałek papieru wskazujący, że ukończyłeś zadanie na poziomie inicjanta dla Narzędzi Obywatelstwa Białej Rzeki.","Um pedaço de papel indicando que você completou uma missão de nível iniciante para as Ferramentas de Cidadania do Rio Branco.","Листок бумаги, указывающий, что вы завершили начальное задание по инструментам гражданства Белой Реки.","Beyaz Nehir Vatandaşlık Araçları için başlangıç ​​seviyesi görevini tamamladığınızı belirten bir kağıt parçası.","一张纸条，说明您已完成了白河公民权工具的入门级任务。","一张纸条，说明您已完成了白河公民权工具的入门级任务。","Un trozo de papel que indica que has completado una misión de nivel iniciado para las Herramientas de Ciudadanía del Río Blanco."
questitem_citizen_completion_ticket,items,Item,,,"Citizen Quest Completion Ticket",,"Bürgerquest-Abschlussticket","Boleto de finalización de la misión ciudadana","Billet de completion de quête citoyenne","Biglietto di completamento della missione cittadina","市民クエストクリアチケット","시민 퀘스트 완료 티켓","Bilet ukończenia zadania obywatelskiego","Bilhete de conclusão da missão cidadã","Билет завершения гражданского квеста","Vatandaş Görev Tamamlama Bileti","市民任务完成券","市民任务完成券","Boleto de finalización de la misión ciudadana"
questitem_citizen_completion_ticketDesc,items,Item,,,"A slip of paper indicating that you have completed an citizen-level quest for the White River Tools of Citizenship.",,"Ein Zettel, der anzeigt, dass Sie eine Bürger-Quest für die Bürgerwerkzeuge des White River abgeschlossen haben.","Un pedazo de papel que indica que has completado una misión de nivel ciudadano para las Herramientas de Ciudadanía del White River.","Un bout de papier indiquant que vous avez terminé une quête de niveau citoyen pour les outils de citoyenneté de la White River.","Un pezzo di carta che indica che hai completato una missione di livello cittadino per gli Strumenti di Cittadinanza del White River.","White River市民権ツールの市民レベルクエストを完了したことを示す紙片。","흰 강 시민권 도구를 위한 시민 수준의 퀘스트를 완료했다는 것을 나타내는 종이 조각입니다.","Kartka papieru wskazująca, że ukończyłeś zadanie na poziomie obywatelskim dla narzędzi obywatelskich Białej Rzeki.","Um pedaço de papel indicando que você completou uma missão de nível cidadão para as Ferramentas de Cidadania do White River.","Чекушка, указывающая на то, что вы завершили гражданское задание на инструменты гражданства White River.","Tamamladığınız White River Vatandaşlık Araçları için vatandaşlık seviyesi görevini gösteren bir kağıt parçası.","一张纸片，表明您已完成了关于白河公民权利工具的公民级任务。","一张纸片，表明您已完成了关于白河公民权利工具的公民级任务。","Un trozo de papel que indica que has completado una misión de nivel ciudadano para las Herramientas de Ciudadanía del White River."
questitem_veteran_completion_ticket,items,Item,,,"Veteran Quest Completion Ticket",,"Veteranen-Quest-Abschlusskarte","Boleto de finalización de misión de veterano","Ticket de validation de quête de vétéran","Biglietto di completamento missione veterano","ベテランクエスト完了チケット","군인 퀘스트 완료 티켓","Bilet ukończenia zadania weterana","Bilhete de conclusão de missão de veterano","Билет завершения задания ветерана","Gazi Görev Tamamlama Bileti","老兵任务完成券","老兵任務完成券","Boleto de finalización de misión de veterano"
questitem_veteran_completion_ticketDesc,items,Item,,,"A slip of paper indicating that you have completed an veteran-level quest for the White River Tools of Citizenship.",,"Ein Zettel, der anzeigt, dass Sie eine Veteranen-Quest für die White River Tools of Citizenship abgeschlossen haben.","Un trozo de papel que indica que has completado una misión de nivel veterano para las Herramientas de Ciudadanía del Río Blanco.","Un bout de papier indiquant que vous avez terminé une quête de niveau vétéran pour les Outils de Citoyenneté de la White River.","Un pezzo di carta che indica che hai completato una missione di livello veterano per gli Strumenti di Cittadinanza del Fiume Bianco.","白川市民権ツールのベテランレベルのクエストを完了したことを示す紙切れ。","화이트 리버 시민권 도구를 위한 베테랑 레벨 퀘스트를 완료했다는 것을 나타내는 종이 조각입니다.","Kawałek papieru wskazujący, że ukończyłeś zadanie na poziomie weterana dla Narzędzi Obywatelstwa Rzeki Białej.","Um pedaço de papel indicando que você completou uma missão de nível veterano para as Ferramentas de Cidadania do Rio Branco.","Лист бумаги, указывающий, что вы выполнили ветеранское задание для Инструментов гражданства Белой Реки.","Beyaz Nehir Vatandaşlık Araçları için bir veteriner seviye görevini tamamladığınızı belirten bir kağıt parçası.","一张纸条，表明您已完成了白河公民工具的资深级任务。","一张纸条，表明您已完成了白河公民工具的资深级任务。","Un trozo de papel que indica que has completado una misión de nivel veterano para las Herramientas de Ciudadanía del Río Blanco."
quest_toc_randomelite_name,Quest,Quest Info,,,"Random elite quest from 4 veteran citizen cards",,"Zufällige elite-Quest für 4 veteranen Quest Karten","Random elite quest from 4 veteran citizen cards","La quête d'élite aléatoire de 4 cartes de citoyens chevronnés","Random elite quest da 4 schede cittadine veterano","「ベテランの市民カード 4 枚からのランダム精鋭」","4명의 베테랑 시민 카드로 부터의 무작위 엘리트 퀘스트","Losowe elity quest z 4 weteran kart obywatelskich","Random elite quest from 4 veteran citizen cards","Случайный элитный квест из 4-х ветеран","4 usta vatandaş kartından rastgele elit arayış","随机精英寻求 4 张老牌公民卡","「隨機精英從 4 張資深公民卡中尋找」","Búsqueda de élite al azar de 4 tarjetas ciudadanas veteranas"
quest_toc_randomelite_subtitle,Quest,Quest Info,,,"Now that you've killed 400 zombies, obtain an Random elite quest from a crate at the Trader",,"Du hast nun 400 zombies getötet. Erhalte eine zufällige elite quest aus einer Händler Kiste","Agora que você matou 400 zumbis, obtenha uma busca de elite de Random de uma caixinha no Trader","Maintenant que vous avez tué 400 zombies, obtenez une quête d'élite aléatoire d'une caisse au Trader","Ora che hai ucciso 400 zombie, ottenere una ricerca di élite di Random da una cassa al Trader","「君は 400 のゾンビを殺して、トレイダーのクレートからランダム精鋭を手に入れるんだ」","이제 400개의 좀비를 죽였으니, Trader 에서의 crate from a crate from a crate from a crate from a crate from a crate at the Trader","Teraz, gdy zabiłeś 400 zombie, uzyskaj losowe elity quest ze skrzyni na Trader","Agora que você matou 400 zumbis, obtenha uma busca de elite de Random de uma caixinha no Trader","Теперь, когда вы убили 400 зомби, получите случайную элитную квест из яруса в трейдере","Şimdi 400 zombi öldürerek, Trader 'daki bir kasadan rastgele seçkin bir arayış elde edin.","现在你杀了 400 个僵尸，从特拉德尔的一个箱子里获得随机精英的追求","現在你已經殺了 400 個殭屍，從 Trader的板條箱中獲取隨機精英的追求","Ahora que has matado a 400 zombies, obtener una búsqueda de élite Random de una tasa en el Trader"
quest_toc_randomelite_description,Quest,Quest Info,,,"Obtain a random elite quest from 4 veteran cards. You'll obtain 1 veteran card back when you accept your elite quest.",,"Erhalte eine elite quest für 4 veteranen Quests. Du erhältst eine veteranen Quest zurück wenn du die elite quest annimmst","Obter uma busca aleatória de elite de 4 cartões veteranos. Você obterá 1 cartão veterano de volta quando aceitar sua busca de elite.","Obtenir une quête d'élite aléatoire à partir de 4 cartes d'anciens combattants. Vous obtiendrez 1 carte de vétéran quand vous accepterez votre quête d'élite.","Ottenere una ricerca d'élite casuale da 4 schede veterane. Otterrete 1 veterano di ritorno quando accetterete la vostra quest d'élite '.","「ベテランのカードから無作為精鋭のクエストを入手し エリート・クエストを受け入れると、 1 つのベテランカードを手に入れることになるでしょう」","4장의 노장 카드로 임의의 엘리트 퀘스트를 획득하십시오. 엘리트 퀘스트를 받으면 1장의 베테랑 카드를 받을 수 있을 것이다.","Uzyskanie losowej elity quest z 4 kart weteranów. Odzyskasz 1 kartę weterana, kiedy przyjdziesz do elitarnego poszukiwania.","Obter uma busca aleatória de elite de 4 cartões veteranos. Você obterá 1 cartão veterano de volta quando aceitar sua busca de elite.","Получить случайный элитный квест с 4 ветеранских карт. Вы получите 1 ветеранскую карту, когда будете принимать ваш элитный квест.","4 usta karttan rastgele seçkin bir arayış elde edin. Elit arayışınızı kabul ettiğinizde, 1 tane usta kartı geri kazanacaksınız.","从 4 张老牌中获取随机精英追求。 当你接受你的精英追求时，你会获得 1 张老牌。","從 4 張老卡中取得隨機菁英追求。 當你接受精英的追求時，你將會獲得 1 張老老卡。」","Obtener una búsqueda de élite al azar de 4 cartas veteranas. Obtendrás 1 tarjeta de veterano cuando aceptes tu búsqueda de élite '."
quest_toc_randomelite_offer,Quest,Quest Info,,,"You've proven your worth as a veteran citizen four times over. Now gamble on your fame by taking on a random elite quest. If you succeed, you'll receive an elite citizen card as a reward.",,"Du hast dein Wort gehalten. Von nun an bist du veteranen Mitglied für alle Zeit. Genieß deinen Ruhm und nimm eine zufällige elite quest","Você provou o seu valor como um cidadão veterano quatro vezes acima. Agora aposte em sua fama ao assumir uma busca aleatória de elite. Se você tiver sucesso, receberá um cartão de cidadão de elite como recompensa.","Vous avez prouvé votre valeur en tant que citoyen d'expérience à quatre reprises. Maintenant, jouez sur votre célébrité en prenant une quête d'élite aléatoire. Si vous réussez, vous recevrez une carte de citoyen d'élite comme récompense.","Hai dimostrato il tuo valore come un cittadino veterano quattro volte superiore. Ora scommette sulla tua fama assumendo una quest casuale d'élite. Se ci riuscirai, riceverai una tessera cittadina elitaria come ricompensa '.","「ベテラン市民としてのあなたの価値は 4 度以上証明されている。 無作為のエリートクエストを履き、賭けに賭ける。 もし成功すれば、褒美としてエリート市民カードを受け取ることになる」と説明した。","당신은 4번이나 베테랑 시민으로서 가치가 있다는 것을 증명했습니다. 이제 여러분의 명성을 얻을 수 있을 것입니다. 무작위로 엘리트를 추구하는 것으로 말이죠. 성공하면 엘리트 시민증을 보상으로 받게 될 것이라고 말했다.","Udowodniłaś swoją wartość jako weteran cztery razy więcej. Teraz graj na twojej sławie, podejmując się losowej elitarnej misji. Jeśli ci się uda, dostaną elitarną kartę obywatelską jako nagrodę.","Você provou o seu valor como um cidadão veterano quatro vezes acima. Agora aposte em sua fama ao assumir uma busca aleatória de elite. Se você tiver sucesso, receberá um cartão de cidadão de elite como recompensa.","-Вы уже четыре раза доказывали свою ценность как ветерана. Теперь играем на вашу славу, взяв на себя случайный элитный квест. Если у вас получится, вы получите в качестве награды элитную карточку гражданина '.","Gazi olarak değerli bir vatandaş olarak dört kez daha kanıtladınız. Şimdi, rastgele seçkin bir arayış üzerine oynayarak şöhretin üzerine kumar oynamak. Eğer başarırsanız, ödül olarak elit bir vatandaş kartı alacaksınız.","你已经证明了你作为一个老兵的价值 4 倍以上。 现在赌上你的名利 如果你成功了，你将获得一个精英公民卡作为奖励。","你已經證明了你的價值是退伍軍人的 4 倍以上。 現在以隨機精英的追求來賭你的名聲 如果你成功了，你將會獲得精英公民卡作為獎勵。」","Usted ha demostrado su valía como un ciudadano veterano cuatro veces. Ahora apuesta por tu fama tomando una búsqueda de élite al azar. Si tienes éxito, recibirás una tarjeta ciudadana de élite como recompensa '."
quest_toc_randomelite_statement,Quest,Quest Info,,,"Complete a random elite quest and become an elite citizen.",,"Erledige eine zufällig elite quest und werde elite Mitglied","Complete uma busca aleatória de elite e torne-se um cidadão de elite.","Compléter une quête d'élite aléatoire et devenir un citoyen d'élite.","Completa una quest d'élite casuale e diventa un cittadino d'élite'.","「無作為に精一な精鋭部隊を完成させ、エリート市民になる」","랜덤 엘리트 퀘스트를 완료하고 엘리트 시민이 됩니다.","Ukończ losowe elitarne dążenie i zostań elitarnym obywatelem.","Complete uma busca aleatória de elite e torne-se um cidadão de elite.","Заполните случайный элитный квест и станем элитным гражданином'.","Rastgele seçkin bir arayış içinde ve elit bir vatandaş olun.","完成随机精英追求，成为精英公民 ' 。","「完成隨機菁英追求，成為菁英公民。」","Completar una búsqueda de élite al azar y convertirse en un ciudadano de élite."
quest_toc_randomelite_group,Quest,Quest Info,,,"White River - Tools of Citizenship, Random elite quest",,"White River - Werkzeuge der Gemeinschaft - Zufällige elite quest","Rio Branco-ferramentas de cidadania, Random elite quest","White River-tools of citoyenneté, Random elite quest","White River - strumenti di cittadinanza, Random elite quest","ホワイト・リバー - 市民権のツール、ランダムエリートクエスト","시민권의 화이트 강 도구, 랜덤 엘리트 퀘스트","Biała Rzeka-narzędzia obywatelskie, losowe elity quest","Rio Branco-ferramentas de cidadania, Random elite quest","Белая река-инструменты гражданства, Случайный элитный квест","Beyaz Nehir-vatandaşlık araçları, Random Elite quest","白河 - 公民权工具，随机精英追求","白河 - 公民身份的工具，隨機菁英追求","White River-tools of citizenship, Random elite Quest"
questdialog_toc_randomelite,Quest,Dialogs,,,"Gamble on your community citizenry to complete an elite quest.",,"Setz auf deine Community und erledige eine elite quest","Gamble em sua comunidade cidadã para completar uma busca de elite.","Gamble sur les citoyens de votre communauté pour compléter une quête d'élite.","Gamble sulla tua cittadinanza comunitaria per completare una quest d'élite'.","「地域の市民に賭け、エリートを完備させるためのギャンブル。","여러분의 공동체 시민들이 엘리트들의 추구를 완성하는 것을 가능하게 합니다.","Gamble na waszych obywatelach społeczności, by ukończyli elitarne zadanie.","Gamble em sua comunidade cidadã para completar uma busca de elite.","Gamble on your community citizenry to comply an elite","Seçkin bir arayışınızı tamamlamak için toplum vatandaşlarınıza kumar oynatınız.","赌上你的社区公民来完成一个精英的追求","甘於你的社區公民完成精英的追求","Apuesta por la ciudadanía de su comunidad para completar una búsqueda de élite'."
questitem_toc_randomelite_name,items,Quest - Note,,,"+White River Random Elite Crate",,"+White River elite Kiste","+ White River random elite crate","Crate d'élite aléatoire de la rivière White","+ White River random elite crate","+ホワイト・リバー・ランダム・レイクレート","+흰 강의 무작위 엘리트들","+ White River random elite crate","+ White River random elite crate","+ Белый речной случайный элитный ящик","+ Beyaz River rastgele elit sandık","+白河随机精英 crate","「 +白河隨機菁英 cate」","+ Tasa de élite aleatoria del río Blanco"
questitem_toc_randomelite_desc,items,Quest - Note,,,"A quest starter that gives you a sealed crate with a random elite quest in it, in exchange for four veteran citizen cards. However, when you start your elite quest, you will receive one veteran card back.",,"Eine Questbeginn die dir eine versiegelte Kiste und eine zufällige elite quest gibt im Tauschen gegen veteranen Quest Karten. Wann auch immer du die elite quest startest du wirst eine veteranen Quest Karte zurückbekommen.","Uma busca iniciante que lhe dá um caixilho selado com uma busca aleatória de elite nele, em troca de quatro cartões de cidadão veteranos. No entanto, quando você começar sua busca de elite, você receberá um cartão veterano de volta.","Un démarreur de quête qui vous donne une caisse scellée avec une quête d'élite aléatoire, en échange de quatre cartes de vétérans. Cependant, lorsque vous lancez votre quête d'élite, vous recevrez une carte d'anciens combattants.","Un lascito di quest che ti regala una cassa sigillata con una ricerca d'élite casuale in esso, in cambio di quattro schede cittadine veterane. Tuttavia, quando iniziate la vostra quest d'élite, riceverete un solo veterano indietro '.","「 4 人のベテラン市民カードと引き換えに、無作為のエリートクエストと密閉されたクエンを提供する一番クエストのスターター。 しかし、エリート・クエストを始めると、ベテランのカードを 1 つ受け取ることになるだろう」と説明した。","당신에게 무작위 엘리트 퀘스트를 통해 봉인된 상자를 제공하는 퀘스트 스타터는 4명의 베테랑 시민 카드를 교환하는 것입니다. 하지만 엘리트 퀘스트를 시작하면 베테랑 카드 한 장을 받게 될 것이라고 말했다.","Starter Quest, który daje ci zapieczętowane skrzynie z losową elitarną poszukiwawką w nim, w zamian za cztery karty obywatelskie weteranów. Jednak, gdy zaczynasz swoją elitarną misję, otrzymasz jeden weteran karty z powrotem.","Uma busca iniciante que lhe dá um caixilho selado com uma busca aleatória de elite nele, em troca de quatro cartões de cidadão veteranos. No entanto, quando você começar sua busca de elite, você receberá um cartão veterano de volta.","Инициатор квеста, который дает вам опечатанный ящик со случайным элитным квестом в нем, в обмен на четыре карты-ветерана гражданина. Однако, когда вы начнете свой элитный квест, вы получите одну ветеранскую карту обратно '.","Sana rastgele seçkin bir arayış ile mühürlü bir sandık veren bir arayış, dört tane usta vatandaş kartı karşılığında. Ancak, elit arayışınıza başladığınızda, bir gazi kartı geri alacaksınız.","一个追求的启动器，给你一个有随机精英追求的密封箱子，换取四张老牌市民卡。 但是，当你开始你的精英追求时，你会收到一张老牌。","追求者用隨機精英的方式給你一個封閉的板條箱，作為交換 4 張老卡的人。 然而，當你開始你的精英探索時，你將會收到一張老卡回來。」","Un arranque de búsqueda que le da una caja sellada con una búsqueda de élite al azar en ella, a cambio de cuatro tarjetas ciudadanas veteranas. Sin embargo, cuando comiences tu búsqueda de élite, recibirás una tarjeta veterana de regreso."
questblock_toc_randomcrate_name,blocks,Container,,,"+Sealed Random Elite Quest Crate",,"+versiegelte elite quest Kiste","+ Sealed random random quest crate","+ Crate de quête d'élite aléatoire scellée","+ Sealed random elite quest crate","+ランダム・ランダム精鋭クエストを処理しました","+Sealed random 엘리트 퀘스트 크레이트","+ Sealed losowe elity quest crate","+ Sealed random random quest crate","+ Снаряжаемый элитный квест","+ rastgele seçkin elit arayış sandığı","+Sealed 随机精英追求 crate","「 +密封隨機菁英追求板條箱」","+ Tasa de búsqueda de élite aleatoria"
questblock_toc_randomcrate_desc,blocks,Container,,,"A sealed crate containing a random elite quest for White River settlements..",,"Eine versiegelte Kiste mit einer elite quest","Um caixa-selado contendo uma busca aleatória de elite para os assentamentos de Rio Branco ..","Une caisse scellée contenant une quête d'élite aléatoire pour les colonies de White River ..","Una cassa sigillata contenente una ricerca d'élite casuale per gli insediamenti di White River ..","「ホワイト・リバー入植地のための無作為のエリートを含んでいる密封されたクエスト。","백악관에서 화이트 강 유역을 위한 무작위 엘리트 퀘스트를 포함하고 있는 밀폐된 크레이트.","Uszczelnione skrzynie zawierające losowe elitarne dążenie do osiedla White River ..","Um caixa-selado contendo uma busca aleatória de elite para os assentamentos de Rio Branco ..","Запечатанный ящик, содержащий случайный элитный квест для белых речных поселков ..","Beyaz nehir yerleşimleri için rastgele seçkin bir arayış içeren mühürlü bir sandık.","一个封闭的箱子里含有对白河定居点的随机精英追求","一個封閉的箱子，包含了對白河定居點的隨機菁英追求 ..","Una caja sellada que contiene una búsqueda de élite al azar para los asentamientos de Río Blanco .."
WhiteRiverToC_Vanilla_Quest_Completion,Quest,Quest Info,,,"Noah sent you eh? We have a variety of challenging quests for you. You can either talk to me for some simple quests or if you are interested in actually contributing around here, read over this [DECEA3]+Declaration of Citizenship[-].\n\nTake this shovel and get the hell out of here. Oh, and check your accomplishments for your progress through White River citizenry.",,"Noah hat dich geschickt, hm? Wir haben eine Vielzahl von herausfordernden Quests für dich. Du kannst entweder mit mir über einige einfache Aufgaben sprechen oder wenn du daran interessiert bist, hier tatsächlich etwas beizutragen, lies diese [DECEA3]+Erklärung der Staatsbürgerschaft[-].\n\nNimm diese Schaufel und mach dich vom Acker. Oh, und überprüfe deine Leistungen, um deinen Fortschritt als Bürger von White River zu verfolgen.","¿Noé te envió, eh? Tenemos una variedad de misiones desafiantes que te esperan. Puedes hablar conmigo para algunas misiones sencillas o si estás interesado en contribuir realmente por aquí, lee este [DECEA3]Declaración de Ciudadanía[-].\n\nToma esta pala y vete de aquí. Oh, y revisa tus logros para ver tu progreso a través de la ciudadanía de White River.","Noah t'a envoyé, hein ? Nous avons une variété de quêtes intéressantes pour toi. Tu peux me parler de quelques quêtes simples ou si tu es intéressé à réellement contribuer ici, lis ce [DECEA3]+Déclaration de Citoyenneté[-].\n\nPrends cette pelle et tire-toi. Oh, et vérifie tes réalisations pour suivre ta progression dans la citoyenneté de White River.","Noè ti ha mandato, eh? Abbiamo una varietà di missioni stimolanti per te. Puoi parlare con me per alcune missioni semplici o se sei interessato a contribuire effettivamente qui, leggi questa [DECEA3]+Dichiarazione di Cittadinanza[-].\n\nPrendi questa pala e scappa di qui. Ah, e controlla i tuoi successi per seguire il tuo progresso come cittadino di White River.","ノアがあなたに送ったのか？あなたのために様々な挑戦的なクエストがあります。私と話していくつか簡単なクエストをしたいか、実際にここで貢献したい場合は、この[DECEA3]市民権宣言[-]をよく読んでください。\n\nこのシャベルを持って、ここから出て行きなさい。ああ、それと自分の成果をチェックして、ホワイトリバー市民権を通じた進行状況を確認してください。","노아가 당신에게 보냈습니다? 여러 가지 도전적인 임무가 있습니다. 일부 간단한 임무를 하고 싶다면 나와 대화 할 수 있습니다. 실제로 이곳에서 기여하고 싶다면 [DECEA3] 시민권 선언[-]을 읽어보십시오.\n\n이 삽을 가지고 여기서 출구로 나가십시오. 아, 그리고 화이트 리버 시민권을 통해 진행 상황을 확인하십시오.","Noah wysłał cię, co? Mamy wiele wymagających zadań dla ciebie. Możesz porozmawiać ze mną o kilku prostych zadaniach lub jeśli interesuje cię faktyczny wkład w życie w tym miejscu, przeczytaj to [DECEA3]+Oświadczenie o Obywatelstwie[-].\n\nWeź tę łopatę i wynoś się stąd. O, i sprawdź swoje osiągnięcia, by śledzić postępy w obywatelstwie White River.","Noé te mandou, hein? Temos uma variedade de missões desafiadoras para você. Você pode falar comigo para algumas missões simples ou, se estiver interessado em contribuir de fato por aqui, leia esta [DECEA3]+Declaração de Cidadania[-].\n\nPegue esta pá e dê o fora daqui. Ah, e verifique suas realizações para acompanhar seu progresso como cidadão de White River.","Ноах послал тебя, да? У нас есть множество интересных заданий для тебя. Ты можешь поговорить со мной о нескольких простых заданиях или, если ты заинтересован в реальном вкладе здесь, прочитай это [DECEA3]+Декларация Гражданства[-].\n\nВозьми это лопату и убирайся отсюда. О, и проверь свои достижения для отслеживания прогресса как гражданин White River.","Noah seni gönderdi mi? Senin için çeşitli zorlu görevlerimiz var. Basit görevler için benimle konuşabilir veya burada gerçekten katkıda bulunmaktan ilgi duyuyorsanız, bu [DECEA3]Vatandaşlık Bildirisi[-]ni okuyun.\n\nBu kürek al ve buradan defol. Ah, ve White River vatandaşlığındaki ilerlemenizi kontrol edin.","挪亚找你了吗？我们有各种具有挑战性的任务等着你。你既可以和我谈谈一些简单的任务，也可以如果你对在这里实际做出贡献感兴趣，可以阅读这个[DECEA3]公民声明[-]。\n\n拿起这把铁锹，然后离开这里。哦，还要检查你的成就，了解你在怀特里弗市民身份的进展。","諾亞讓你來了嗎？我們有很多具有挑戰性的任務給你。你可以和我談談一些簡單的任務，或者如果你有興趣真正為這裡做出貢獻，可以閱讀這個[DECEA3]+公民身份宣言[-]。\n\n拿著這把鏟子然後快離開這裡。哦，別忘了檢查你的成就，了解你在白河市民身份的進展。","¡Noé te ha enviado, eh? Tenemos una variedad de desafiantes misiones para ti. Puedes hablar conmigo para algunas misiones sencillas o si estás interesado en contribuir realmente aquí, lee esta [DECEA3]+Declaración de Ciudadanía[-].\n\nToma esta pala y lárgate de aquí. Ah, y revisa tus logros para seguir tu progreso como ciudadano de White River."
WhiteRiverToC_Vanilla_Quest_Popup,Quest,Quest Info,,,"Good Job Survivor,\n\nYou have proved to be capable with much potential. We have marked your map with the nearest White River Outpost location. There you will find a Trader where you can buy and sell goods, and trade stories with one of our friendly citizens.\n\nThanks,\nNoah",,"Gute Arbeit Survivor,\n\nDu hast bewiesen, dass du fähig mit viel Potenzial bist. Wir haben deine Karte mit dem nächstgelegenen Außenposten des Weißen Flusses markiert. Dort findest du einen Händler, wo du Waren kaufen und verkaufen und Geschichten mit einem unserer freundlichen Bürger austauschen kannst.\n\nDanke,\nNoah","¡Buen trabajo Sobreviviente!,\n\nHas demostrado ser capaz con mucho potencial. Hemos marcado tu mapa con la ubicación del puesto del Río Blanco más cercano. Allí encontrarás a un Comerciante donde podrás comprar y vender bienes, e intercambiar historias con uno de nuestros ciudadanos amigables.\n\nGracias,\nNoah","Bon travail Survivor,\n\nTu as prouvé être capable avec beaucoup de potentiel. Nous avons marqué votre carte avec l'emplacement du poste avancé le plus proche de la rivière Blanche. Là, vous trouverez un Marchand où vous pourrez acheter et vendre des marchandises, et échanger des histoires avec l'un de nos citoyens amicaux.\n\nMerci,\nNoah","Buon lavoro Sopravvissuto,\n\nHai dimostrato di essere capace con molto potenziale. Abbiamo contrassegnato la tua mappa con la posizione dell'avamposto più vicino del Fiume Bianco. Lì troverai un Commerciante dove potrai comprare e vendere merci, e scambiare storie con uno dei nostri cittadini amichevoli.\n\nGrazie,\nNoah","よくやったサバイバー、\n\nあなたは大きなポテンシャルを持っていることを証明してくれました。最寄りのホワイトリバーアウトポストの場所をあなたの地図にマークしました。そこにはトレーダーがおり、商品の購入や販売、または友好的な市民との物語の交換ができます。\n\nありがとうございます、\nノア","잘했어요, 생존자,\n\n당신은 많은 잠재력을 가진 능력 있는 사람임을 증명했습니다. 가장 가까운 화이트리버 전초기지의 위치를 당신의 지도에 표시했습니다. 거기서 상인을 만날 수 있으며 상품을 사고 팔고 우리 친근한 시민 중 한 명과 이야기를 나눌 수 있습니다.\n\n감사합니다,\n노아","Dobrze zrobione, Ocalony,\n\nUdałeś się być zdolny z dużym potencjałem. Oznaczyliśmy twoją mapę z najbliższą lokalizacją posterunku Białej Rzeki. Tam znajdziesz Handlarza, gdzie możesz kupować i sprzedawać towary oraz wymieniać się historiami z jednym z naszych przyjaznych obywateli.\n\nDzięki,\nNoah","Bom trabalho, Sobrevivente,\n\nVocê provou ser capaz com muito potencial. Marcamos seu mapa com a localização do posto avançado mais próximo do Rio Branco. Lá você encontrará um Comerciante onde poderá comprar e vender mercadorias, e trocar histórias com um de nossos cidadãos amigáveis.\n\nObrigado,\nNoah","Хорошая работа, выживший,\n\nВы доказали, что обладаете большим потенциалом. Мы отметили на вашей карте ближайшее место поста Белой реки. Там вы найдете Торговца, где сможете покупать и продавать товары, а также обмениваться историями с одним из наших дружелюбных граждан.\n\nСпасибо,\nНой","İyi iş çıkardın Survivor,\n\nBüyük bir potansiyele sahip oldunu gösterdin. Haritanıza en yakın White River Outpost konumunu işaretledik. Orada, bir Tüccar bulacaksınız, mal alıp satabilir ve dostça bir vatandaşımızla hikayeler anlatabilirsiniz.\n\nTeşekkürler,\nNoah","干得好，幸存者，\n\n你已经证明自己拥有很大的潜力。我们已在你的地图上标记了最近的白河哨站位置。您将在那里找到一个商贩，您可以在那里买卖货物，并与我们友好的市民之一交换故事。\n\n谢谢，\n诺亚","干得好，生还者，\n\n你已经证明自己有很大的潜力。我们在地图上标记了离白河前哨最近的位置。在那里，你会找到一个商人，你可以买卖货物，并与我们友好的市民之一交换故事。\n\n谢谢，\n诺亚","Buen trabajo Survivor,\n\nHas demostrado ser capaz con mucho potencial. Hemos marcado tu mapa con la ubicación del puesto avanzado más cercano del Río Blanco. Allí encontrarás un Comerciante donde podrás comprar y vender mercancías, e intercambiar historias con uno de nuestros ciudadanos amigables.\n\nGracias,\nNoah"
WhiteRiverToC_Vanilla_Quest_Popup_Group,Quest,Quest Info,,,"White River Initiate",,"Weißer Fluss Einleiten","Iniciado do Rio Branco","Initié de la Rivière Blanche","Iniziato del Fiume Bianco","ホワイトリバーイニシエイト","화이트 리버 시작인","Inicjator Białej Rzeki","Iniciante do Rio Branco","Инициировать Белую Реку","Beyaz Nehir Yeni Başlayan","白河导引者","白河新人","Iniciado del Río Blanco"
