Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,latam,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese,spanish
vetquest_toc_pav_barrelmap_statement,Quest,Quest Info,,,"Explore and dig up the treasure chest in hopes of finding a Pavlichenko rifle barrel",,"Erkunde die Stelle und grabe den Schatz aus","Explore e desenhe o baú do tesouro na esperança de encontrar um barril de fuzil Pavlichenko","Explorez et creuset le coffre au trésor dans l'espoir de trouver un canon de la carabine de Pavlitchenko","Esplorare e scavare il petto del tesoro nella speranza di trovare un barile di fucile Pavlichenko","「パヴリチェンコ銃を見つけるという希望で、宝物の胸を探索して掘りだす」","파블리첸코 보총을 찾을 수 있기를 바라는 마음으로 보물 상자를 탐색하고 발굴하십시오.","Odkryj i wykopuj skrzynię skarbów w nadziei na znalezienie lufy karabinu Pavlichenko","Explore e desenhe o baú do tesouro na esperança de encontrar um barril de fuzil Pavlichenko","Исследуйте и выкопайте сундук с сокровищами в надежде найти винтовку Павличенко","Bir Pavlichenko tüfek namlusu bulmak umuduyla hazine sandığını araştır ve kazıp.","探索和挖掘宝箱，希望找到一个 Pavlichenko 步枪枪管","探索和挖掘寶庫，希望能找到 Pavlicenko 來福槍筒","Explorar y excavar el cofre del tesoro con la esperanza de encontrar un cañón del rifle Pavlichenko"
vetquest_toc_pav_stock_name,Quest,Quest Info,,,"Quest to obtain a Pavlichenko Rifle Stock",,"Quest zum Erhalt von Pav´s Gewehrkolben","Quest para obter um stock de fuzil Pavlichenko","Quête d'obtenir un stock de carabine de Pavlitchenko","Quest per ottenere un fucile di fucile Pavlichenko","Pavlichenko ライフル・ストックを取得するためのクエスト","Pavlichenko 소총을 획득하기 위한 퀘스트","Quest, aby uzyskać broń Pavlichenko karabin","Quest para obter um stock de fuzil Pavlichenko","Квест, чтобы получить автомат Павличенко","Pavlichenko tüfek stoğu elde etmek için görev","获得帕夫利琴科步枪","尋求獲得帕夫利琴科步槍的股票","Quest para obtener un stock de rifle Pavlichenko"
vetquest_toc_pav_stock_subtitle,Quest,Quest Info,,,"Obtain a Pavlichenko Rifle Stock",,"Erhalte Pav´s Gewehrkolben","Obter um estoque de fuzil Pavlichenko","Procurez-vous un stock de carabiniers de Pavlitchenko","Ottenere un fucile Pavlichenko stock","Pavlichenko ライフル・ストックを取得","파블리첸코 보총 재고 확보","Zdobyj Pavlichenko karabin magazynowy","Obter um estoque de fuzil Pavlichenko","Получить автомат Павличенко","Pavlichenko tüfek hissesi alın","获得帕夫利琴科步枪","帕夫利琴科步槍的槍托","Obtener un stock de rifle Pavlichenko"
vetquest_toc_pav_stock_description,Quest,Quest Info,,,"Go dig up the chest at the spot marked on the map, in hopes of finding a Pavlichenko rifle stock.",,"Gehe zur markieren Stelle auf der Map und grabe nach Pav´s Gewehrkolben","Vá desenterrar o peito no local marcado no mapa, na esperança de encontrar um estoque de fuzil Pavlichenko.","Va creuser la poitrine à l'endroit marqué sur la carte, dans l'espoir de trouver un stock de carabine de Pavlitchenko.","Vai a scavare il petto in loco segnato sulla mappa, nella speranza di trovare un fucile di fucile Pavlichenko'.","パヴリチェンコのライフルの在庫を見つけることを期待して、地図上にマークされた場所で胸を掘り出す」と述べた。","가서 파블리첸코 소총 주식을 찾을 수 있기를 희망하며, 지도에 표시된 지점에서 가슴을 파묻습니다.","Idź wykopać klatkę piersiową na miejscu naznaczonym na mapie, w nadziei na znalezienie tabliczki z karabinem Pawlichenko.","Vá desenterrar o peito no local marcado no mapa, na esperança de encontrar um estoque de fuzil Pavlichenko.","Пойди выкопай грудь на месте, отмеченной на карте, в надежде найти автомат Павличенко'.","Git, bir Pavlichenko tüfek hissesi bulma umuduyla, haritaya işaretlenen yerde göğü kazın.","在地图上标出的地方去挖胸部，希望找到帕夫利琴科的步枪。","在地圖上標示出胸部，希望能找到 Pavlicenko 步槍的槍托","Vamos a cavar el pecho en el lugar marcado en el mapa, con la esperanza de encontrar un rifle de Pavlichenko'."
vetquest_toc_pav_stock_offer,Quest,Quest Info,,,"It is rumored that there is a cache of Pavlichenko rifle stocks buried in a chest. You are given a treasure map with a spot marked on it. Go dig it up, and see what you can find!",,"Gehe und grabe nach dem Schatz","É rumoroso que haja um cache de ações de fuzil Pavlichenko enterradas em um baú. Você recebe um mapa do tesouro com uma mancha marcada sobre ela. Vá desenterrando, e veja o que você pode encontrar!","On peut dire qu'il y a une cache de stocks de carabiniers de Pavlitchenko enfouis dans une poitrine. On vous donne une carte du trésor avec une tache marquée sur elle. Va fouiller, et voir ce que tu peux trouver !","Si vocipa che ci sia una cache di stock di fucile Pavlichenko sepolto in un petto. Ti viene fornita una mappa del tesoro con uno spot marcato su di esso. Vai a scavare, e vedi cosa riesci a trovare! '.","同紙は、「パヴリチェンコのライフル在庫が、胸に埋まっているといううわさが流れている。 あなたには宝物地図が与えられ、そこに印が付いている。 さあ、掘ってみろ、何を見つけられるか見てみろ ! 」","가슴에 묻은 파블리첸코 소총의 캐시가 있다는 소문이 있습니다. 당신은 그 위에 표시된 지점을 가지고 있는 보물 지도를 받았다. 가서 찾아서 찾을 수 있는 걸 보세요 !","Покавло, że jestem cache Павлленко karabin, pochowany w klatka. Dostajesz mapę skarbów z naznaczonym na nią miejscu. Idź kopać go i zobacz, co znajdziesz!","É rumoroso que haja um cache de ações de fuzil Pavlichenko enterradas em um baú. Você recebe um mapa do tesouro com uma mancha marcada sobre ela. Vá desenterrando, e veja o que você pode encontrar!","По слухам, есть тайник из запасов винтовки' Павличенко ', погребенный в грудной клетке. Вам дана карта сокровищ с пометкой на ней. Пойди выкопай, и погляди, что ты можешь найти!","Bir sandığa gömülü Pavlichenko tüfek stoklarının olduğu söylentisi dolaşıyor. Üzerinde işaretlenen bir yer olan bir hazine haritası var. Git de araştır ve ne bulabileceğini gör!","有传言说，有一个巴甫利琴科步枪储存被埋藏在一个胸部。 你被赋予了一个宝藏地图上面有一个地方 去挖吧，看看你能找到什么 !","有傳言說，有一個被埋在一個箱子裡的帕夫利琴科來福槍的快取記憶體。 你被賦予了一個藏寶圖，在它的位置上標記了一個位置。 去把它挖出來，看看你能找到什麼！」","Se rumorea que hay un cache de reservas de rifle Pavlichenko enterradas en un pecho. Se le da un mapa del tesoro con un lugar marcado en él. ¡Vamos a cavarlo, y ver lo que se puede encontrar!"
vetquest_toc_pav_stock_statement,Quest,Quest Info,,,"Explore and dig up the treasure chest in hopes of finding a Pavlichenko rifle barrel",,"Erkunde die Position und grabe nach Pav´s Gewehrtrommel","Explore e desenhe o baú do tesouro na esperança de encontrar um barril de fuzil Pavlichenko","Explorez et creuset le coffre au trésor dans l'espoir de trouver un canon de la carabine de Pavlitchenko","Esplorare e scavare il petto del tesoro nella speranza di trovare un barile di fucile Pavlichenko","「パヴリチェンコ銃を見つけるという希望で、宝物の胸を探索して掘りだす」","파블리첸코 보총을 찾을 수 있기를 바라는 마음으로 보물 상자를 탐색하고 발굴하십시오.","Odkryj i wykopuj skrzynię skarbów w nadziei na znalezienie lufy karabinu Pavlichenko","Explore e desenhe o baú do tesouro na esperança de encontrar um barril de fuzil Pavlichenko","Исследуйте и выкопайте сундук с сокровищами в надежде найти винтовку Павличенко","Bir Pavlichenko tüfek namlusu bulmak umuduyla hazine sandığını araştır ve kazıp.","探索和挖掘宝箱，希望找到一个 Pavlichenko 步枪枪管","探索和挖掘寶庫，希望能找到 Pavlicenko 來福槍筒","Explorar y excavar el cofre del tesoro con la esperanza de encontrar un cañón del rifle Pavlichenko"
vetquestdialog_toc_pav_stock,Quest,Dialogs,,,"Obtain Pavlichenko's Barrel by digging up the treasure marked on the map",,"Erhalte Pav´s Gewehrtrommel indem du den Schatz ausgräbst","Obter o barril de Pavlichenko cavando o tesouro marcado no mapa","Obtenir le canon de Pavlitchenko en creuset le trésor marqué sur la carte","Ottenere il barile di Pavlichenko scavando il tesoro segnato sulla mappa","地図に記された宝物を掘り上げて、パヴリチェンコの銃身を入手する」","지도에 표시된 보물을 발굴하여 파블리첸코의 통을 얻습니다.","Uzyskaj baryłkę Pavlichenko poprzez kopanie skarbu oznaczonego na mapie","Obter o barril de Pavlichenko cavando o tesouro marcado no mapa","Получите бочку Павличенко, выкапывая сокровища, отмеченные на карте","Haritadaki hazineyi kazarak Pavlichenko 'nun namlusu elde edin.","通过挖掘地图上的宝藏来获取 Pavlichenko的桶","通過挖掘地圖上標記的寶藏獲得帕夫利琴科的木桶","Obtener el barril de Pavlichenko cavando el tesoro marcado en el mapa"
vetquest_toc_pav_stockmap_name,Quest,Quest Info,,,"Dig up Pavlichenko Rifle Stock",,"Grabe Pav´s Gewehrkolben aus","Dig up Pavlichenko rifle stock","Dig up Pavlitchenko fusil stock","Dig up Pavlichenko rifle stock","Dig up Pavlichenko ライフル・ストック","파블리첸코 소총 재고","Dig Pavlichenko karabin magazynowy","Dig up Pavlichenko rifle stock","Копать винтовки Павличенко","Pavlichenko tüfek stokunu kazın","挖帕夫利琴科步枪","把帕夫利琴科的槍托迪格","Dig up Pavlichenko rifle stock"
vetquest_toc_pav_stockmap_subtitle,Quest,Quest Info,,,"Locate Pavlichenko Rifle Stock",,"Suche Pav´s Gewehrkolben","Localizar o estoque de fuzil Pavlichenko","Localiser le stock de carabiniers de Pavlitchenko","Locate Pavlichenko rifle stock","Pavlichenko ライフル・ストックを見つける","파블리첸코 소총 재고 찾기","Znajdź Pavlichenko karabin magazynowy","Localizar o estoque de fuzil Pavlichenko","Найти автомат Павличенко","Pavlichenko tüfek stokunu bul","找到帕夫利琴科步枪","找到 Pavlicenko 來福槍","Localización del rifle Pavlichenko"
vetquest_toc_pav_stockmap_description,Quest,Quest Info,,,"A map leading to a Pavlichenko Rifle Stock.",,"Eine Karte die dir die Stelle von Pav´s Gewehrkolben anzeigt","Um mapa que leva a um stock de fuzil Pavlichenko.","Une carte menant à un stock de carabiniers de Pavlitchenko.","Una mappa che porta a uno stock di fucile Pavlichenko'.","パヴリチェンコのライフル・ストックにつながる地図だ。","파블리첸코 소총으로 이끄는 지도.","Mapa prowadząca do stada karabinów Pavlichenko.","Um mapa que leva a um stock de fuzil Pavlichenko.","Карта, ведущая к винтовке Павличенко'.","Pavlichenko tüfek stoğuna giden bir harita.","一张通往帕夫利琴科步枪的地图","一張通往帕夫利琴科步槍的地圖","Un mapa que conduce a un rifle de Pavlichenko'."
vetquest_toc_pav_stockmap_offer,Quest,Quest Info,,,"Follow the pointers to dig up a treasure chest containing a Pavlichenko rifle stock.",,"Folge den Hinweisen und grabe nach dem Schatz. Finde Pav´s Gewehrkolben","Siga os ponteiros para desenterrar um baú de tesouro contendo um estoque de fuzil Pavlichenko.","Suivez les pointeurs pour creuser un coffre contenant un stock de fusil de Pavlitchenko.","Segui i puntini per scavare un petto di tesoro contenente un fucile di fucile Pavlichenko'.","Pavlichenko ライフル・ストックが入っている宝物箱を掘るためのポインターに従ってください。","Pavlichenko 소총 재고가 들어 있는 보물 상자를 파내라는 포인터를 따라가라.","Podążaj za malarzami, by wykopać skrzynię skarbów zawierającą karabin Pawlichenko.","Siga os ponteiros para desenterrar um baú de tesouro contendo um estoque de fuzil Pavlichenko.","Следите за указателями, чтобы выкопать сундук с кладом, содержащий винтовку Павличенко'.","Bir Pavlichenko tüfek hissesi içeren bir hazine sandığı kazmak için gösteriyi takip et.","跟着指针去挖一个包含巴甫利琴科步枪的宝箱","「跟著指標去挖一個包含帕夫利琴科步槍槍托的寶庫。」","Sigue los punteros para cavar un cofre del tesoro que contiene un stock de rifle Pavlichenko'."
vetquest_toc_pav_stockmap_statement,Quest,Quest Info,,,"Explore and dig up the treasure chest in hopes of finding a Pavlichenko rifle stock",,"Erkunde die Stelle und grabe Pav´s Gewehrkolben aus","Explore e desenhe o baú do tesouro em esperanças de encontrar um stock de fuzil Pavlichenko","Explorez et creuset le coffre au trésor dans l'espoir de trouver un stock de carabiniers de Pavlitchenko","Esplorare e scavare il petto del tesoro nella speranza di trovare un fucile di fucile Pavlichenko","「パヴリチェンコ銃の在庫を見つけることを期待して、宝物の胸を探索して掘り出す」","파블리첸코 소총 재고를 발견하기 위해 보물 상자를 탐색하고 발굴하십시오.","Odkryj i wykopuj skrzynię skarbów w nadziei na odnalezienie tabliczki z karabinem Pawlichenko","Explore e desenhe o baú do tesouro em esperanças de encontrar um stock de fuzil Pavlichenko","Исследуйте и выкопайте сундук с сокровищами в надежде найти автомат Павличенко","Bir Pavlichenko tüfek borsası bulmak umuduyla hazine sandığını araştır ve kazın.","探索和挖掘宝箱，希望找到帕夫利琴科步枪","「探索和挖掘寶庫，希望能找到帕夫利琴科槍托的槍托」","Explorar y excavar el cofre del tesoro con la esperanza de encontrar un rifle de Pavlichenko"
vetquest_toc_pav_assemble_name,Quest,Quest Info,,,"Quest to assemble your Pavlichenko Rifle",,"Quest zum Zusammenbauen von Pav´s Gewehr","Quest para montar seu rifle Pavlichenko","Quest to assemble your Pavlichenko fusil","Quest per assemblare il tuo fucile Pavlichenko","Pavlichenko ライフルを組み立てるクエスト","당신의 Pavlichenko 소총을 조립하는 임무","Quest, aby złożyć swój karabin Pawlichenko","Quest para montar seu rifle Pavlichenko","Квест, чтобы собрать винтовку Павличенко","Pavlichenko tüfeğinizi bir araya getirmek için görev","要组装你的 Pavlichenko 步枪","組裝你的帕夫利琴科步槍","Quest para montar su rifle Pavlichenko"
vetquest_toc_pav_assemble_subtitle,Quest,Quest Info,,,"Assemble your Pavlichenko Rifle",,"Baue Pavs Gewehr zusammen","Montar seu rifle Pavlichenko","Assemblez votre fusil Pavlitchenko","Assembla il tuo fucile Pavlichenko","パヴリチェンコ銃をアンサンブル","Pavlichenko 소총을 조립하다.","Złożyć swój karabin Pawlichenko","Montar seu rifle Pavlichenko","Собирай винтовку Павличенко","Pavlichenko tüfeğini bir araya topla","组装你的 Pavlichenko 步枪","組裝你的帕夫利琴科步槍","Ensamble su rifle Pavlichenko"
vetquest_toc_pav_assemble_description,Quest,Quest Info,,,"Assemble the pieces you've collected to create your own Pavlichenko marksman rifle.",,"Baue mit deinen Teilen Pavs Gewehr zusammen","Monte as peças que você colecionou para criar seu próprio rifle Pavlichenko marksman.","Assemblez les pièces que vous avez recueillies pour créer votre propre fusil Pavlitchenko.","Assembla i pezzi che hai raccolto per creare il tuo fucile marcatore Pavlichenko'.","「収集した断片を組み立てて、独自のパヴリチェンコ・マーズマン・ライフルを作成します。」","자신만의 파블리첸코 사격 소총을 만들기 위해 수집한 것들을 조립합니다.","Zebrać kawałki, które zebrałeś, aby stworzyć swój własny karabin Pavlichenko.","Monte as peças que você colecionou para criar seu próprio rifle Pavlichenko marksman.","Соберитесь с кусочками, которые вы собрали, чтобы создать свою винтовку Павличенко марксман'.","Kendi Pavlichenko tüfeğini yaratmak için topladığın parçaları bir araya topla.","集合你收集的碎片来创造你自己的 Pavlichenko 射击枪","「組裝你收集的碎片，創造你自己的帕夫利興科射手步槍」","Ensamble las piezas que has recogido para crear tu propio rifle de tirador de Pavlichenko'."
vetquest_toc_pav_assemble_offer,Quest,Quest Info,,,"Assemble the pieces of your Pavlichenko marksman rifle.",,"Baue mit deinen Teilen Pavs Gewehr zusammen","Montam as peças do seu rifle Pavlichenko marksman.","Assemblez les pièces de votre fusil Pavlitchenko.","Assembla i pezzi del tuo fucile marcatore Pavlichenko","パヴリチェンコ・マーズマン・ライフルの破片を組み立てます","파블리첸코 소총 조각을 조립합니다.","Złóż kawałki twojego strzelby z karabinu Pavlichenko.","Montam as peças do seu rifle Pavlichenko marksman.","Соберите куски винтовки Павличенко.","Pavlichenko tüfeğinizin parçalarını toplayın.","组装你的帕夫利琴科马克曼步枪","組裝你的帕夫利琴科射手步槍的碎片","Ensamble las piezas de su rifle de tirador Pavlichenko'."
vetquest_toc_pav_assemble_statement,Quest,Quest Info,,,"Put together the pieces you've found to create your own Pavlichenko rifle",,"Verwende die gefunden Teile und baue Pavs Gewehr zusammen","Coloque junto as peças que você encontrou para criar o seu próprio fuzil Pavlichenko","Mettez ensemble les pièces que vous avez trouvées pour créer votre propre fusil Pavlitchenko","Metti insieme i pezzi che hai trovato per creare il tuo fucile Pavlichenko","「自分のパヴリチェンコ銃を作るために見つけた破片を一緒にしてください」","자신만의 파블리첸코 소총을 만드는 것을 발견한 작품들을 모아라.","Złóż te kawałki, które stworzyłeś, by stworzyć swój własny karabin Pawlichenko","Coloque junto as peças que você encontrou para criar o seu próprio fuzil Pavlichenko","Поместите кусочки, которые вы нашли для создания собственной винтовки Павличенко","Kendi Pavlichenko tüfeğini yaratmak için buldugunuz parçaları bir araya getirin.","把你找到的创造出你自己的 Pavlichenko 步枪","把你找到的片段放在一起打造你自己的帕夫利琴科步槍","Juntar las piezas que has encontrado para crear tu propio rifle Pavlichenko"
vetquestdialog_toc_pav_assemble,Quest,Dialogs,,,"Obtain a Pavlichenko rifle by assembling together the pieces you've found",,"Erhalte Pavs Gewehr nachdem du die Teile die du gefunden hast zusammengebaut hast","Obter um rifle Pavlichenko montando em conjunto as peças que você encontrou","Procurez-vous un fusil Pavlitchenko en assemblé les pièces que vous avez trouvées","Ottenere un fucile Pavlichenko assemblando insieme i pezzi che hai trovato","パヴリチェンコ銃を入手するには 'あなたが見つけた破片を組み立てて","당신이 찾은 조각들을 조립하여 파블리첸코 소총을 얻으세요.","Zdobyj karabin Pawlichenko, składając kawałki, które znaleźliście","Obter um rifle Pavlichenko montando em conjunto as peças que você encontrou","Получить винтовку Павличенко, собрав все найденные вещи","Bir Pavlichenko tüfeği, buldugunuz parçaları bir araya getirerek alın","把你找到的碎片组装在一起","把你找到的碎片集合起來，得到帕夫利琴科的步槍","Obtener un rifle Pavlichenko ensamblando las piezas que has encontrado"
vetquest_toc_pav_reward_name,Quest,Quest Info,,,"Reward of a Pavlichenko Marksman Rifle",,"Belohnung Pavs Gewehr","Recompensa de um rifle Pavlichenko marksman","Reward of a Pavlichenko marksman fusil","Ricompensa di un fucile marcatore Pavlichenko","パヴリチェンコ・マーズマン・ライフル ' のリワード","파블리첸코 마킹스 소총의 리워드","Nagroda za strzelbę z karabinu Pavlichenko","Recompensa de um rifle Pavlichenko marksman","Награда винтовки' Павличенко","Bir Pavlichenko tüfeğinin ödülü","悬赏巴甫利琴科","一個帕夫利琴科步槍的獎賞","Recompensa de un rifle de tirador Pavlichenko"
vetquest_toc_pav_reward_subtitle,Quest,Quest Info,,,"Reward of a Pavlichenko Marksman Rifle",,"Belohnung für Pavs Gewehr","Recompensa de um rifle Pavlichenko marksman","Reward of a Pavlichenko marksman fusil","Ricompensa di un fucile marcatore Pavlichenko","パヴリチェンコ・マーズマン・ライフル ' のリワード","파블리첸코 마킹스 소총의 리워드","Nagroda za strzelbę z karabinu Pavlichenko","Recompensa de um rifle Pavlichenko marksman","Награда винтовки' Павличенко","Bir Pavlichenko tüfeğinin ödülü","悬赏巴甫利琴科","一個帕夫利琴科步槍的獎賞","Recompensa de un rifle de tirador Pavlichenko"
vetquest_toc_pav_reward_description,Quest,Quest Info,,,"Return to the trader to collect your Pavlichenko marksman rifle.",,"Gehe zurück zum Händler","Retorne ao comerciante para coletar seu rifle Pavlichenko marksman.","Retour à l'opérateur pour récupérer votre fusil Pavlitchenko.","Torna al commerciante per raccogliere il tuo fucile a marchio Pavlichenko'.","トレーダーに戻ってパヴリチェンコ・マーズマン・ライフルを集める","파블리첸코 사수 소총을 수거하기 위해 무역업자에게 돌아가십시오.","Powrót do handlowca, aby zebrać strzelbę z karabinu Pavlichenko.","Retorne ao comerciante para coletar seu rifle Pavlichenko marksman.","Вернуться к торговцу, чтобы забрать вашу винтовку Павличенко.","Pavlichenko tüfeğini toplamak için tacirlere geri dönün.","回到商人那里去收集你的 Pavlichenko 马克曼步枪","回到商人去收集你的帕夫利琴科射手步槍","Regrese al comerciante para recoger su rifle de tirador de Pavlichenko'."
vetquest_toc_pav_reward_offer,Quest,Quest Info,,,"Return to the trader to collect your reward of a Pavlichenko marksman rifle.",,"Gehe zurück zum Händler um deine Belohnung abzuholen","Retorne ao comerciante para coletar sua recompensa de um rifle Pavlichenko marksman.","Retour à l'opérateur pour récupérer votre récompense d'un fusil Pavlitchenko.","Torna al commerciante per raccogliere la tua ricompensa di un fucile a marchio Pavlichenko'.","トレーダーに戻ってパヴリチェンコ・マルズマン・ライフルのご褒美を集金する","파블리첸코 사격 소총의 보상을 받기 위해 무역업자에게 돌아가라.","Powrót do handlowca, aby odebrać nagrodę za strzelbę z karabinu Pavlichenko.","Retorne ao comerciante para coletar sua recompensa de um rifle Pavlichenko marksman.","Вернуться к трейдеру, чтобы забрать ваше вознаграждение из винтовки Павличенко'.","Bir Pavlichenko nişanı ödülünü almak için tacirlere geri dönün.","回到商人那里收集你对帕夫利琴科马克曼步枪的奖励","回到交易者收集你的帕夫利琴科射手步槍的獎賞","Regrese al comerciante para recoger su recompensa de un rifle de tirador de Pavlichenko'."
vetquest_toc_pav_reward_statement,Quest,Quest Info,,,"Put together the pieces you've found to create your own Pavlichenko rifle",,"Setze die gefundenen Teile zu deinem eigenen Pav´s Gewehr zusammen","Coloque junto as peças que você encontrou para criar o seu próprio fuzil Pavlichenko","Mettez ensemble les pièces que vous avez trouvées pour créer votre propre fusil Pavlitchenko","Metti insieme i pezzi che hai trovato per creare il tuo fucile Pavlichenko","「自分のパヴリチェンコ銃を作るために見つけた破片を一緒にしてください」","자신만의 파블리첸코 소총을 만드는 것을 발견한 작품들을 모아라.","Złóż te kawałki, które stworzyłeś, by stworzyć swój własny karabin Pawlichenko","Coloque junto as peças que você encontrou para criar o seu próprio fuzil Pavlichenko","Поместите кусочки, которые вы нашли для создания собственной винтовки Павличенко","Kendi Pavlichenko tüfeğini yaratmak için buldugunuz parçaları bir araya getirin.","把你找到的创造出你自己的 Pavlichenko 步枪","把你找到的片段放在一起打造你自己的帕夫利琴科步槍","Juntar las piezas que has encontrado para crear tu propio rifle Pavlichenko"
vetquestdialog_toc_pav_reward,Quest,Dialogs,,,"Obtain a Pavlichenko rifle by assembling together the pieces you've found",,"Erhalte Pav´s Gewehr","Obter um rifle Pavlichenko montando em conjunto as peças que você encontrou","Procurez-vous un fusil Pavlitchenko en assemblé les pièces que vous avez trouvées","Ottenere un fucile Pavlichenko assemblando insieme i pezzi che hai trovato","パヴリチェンコ銃を入手するには 'あなたが見つけた破片を組み立てて","당신이 찾은 조각들을 조립하여 파블리첸코 소총을 얻으세요.","Zdobyj karabin Pawlichenko, składając kawałki, które znaleźliście","Obter um rifle Pavlichenko montando em conjunto as peças que você encontrou","Получить винтовку Павличенко, собрав все найденные вещи","Bir Pavlichenko tüfeği, buldugunuz parçaları bir araya getirerek alın","把你找到的碎片组装在一起","把你找到的碎片集合起來，得到帕夫利琴科的步槍","Obtener un rifle Pavlichenko ensamblando las piezas que has encontrado"
vetquestitem_toc_pav_name,items,Quest - Note,,,"+Pavlichenko Rifle Veteran Quest",,"Pav´s Gewehr quest","+ Pavlichenko rifle veteran quest","+ La quête d'un vétéran de la carabine Pavlitchenko","+ Pavlichenko rifle veteran quest","+Pavlichenko ライフルベテランクエスト","+파블리첸코 소총의 베테랑 탐험","+ Pavlichenko strzelba weteran quest","+ Pavlichenko rifle veteran quest","' Павличенко винтовка ветеран квест","+ Pavlichenko tüfek gazi arayış","+Pavlichenko","帕夫利琴科步槍老兵的任務","+ Pavlichenko rifle de búsqueda veterano"
vetquestitem_toc_pav_description,items,Quest - Note,,,"A veteran quest to obtain Pavlichenko's trigger group by gathering 5 lever-action rifles, then piecing together a trigger group, barrel, stock for your own Pavlichenko rifle.",,"Finde die nötigen Waffenteile und bau dein eigenes Gewehr von Pav","Uma busca veterana para obter o grupo de disparos de Pavlichenko reunindo 5 fuzis de lever-action, então pique juntos um grupo de gatilho, cano, estoque para para o seu próprio fuzil Pavlichenko.","Une quête d'un ancien combattant pour obtenir le groupe déclencheur de Pavlitchenko en rassemblant 5 carabines de tireurs d'élite, puis en piquant ensemble un groupe de détente, le canon, pour votre propre fusil Pavlitchenko.","Una veterana quest per ottenere il gruppo scatenante di Pavlichenko raccogliendo 5 fucili marcatori, poi piecando insieme un gruppo di trigger, barile, stock a per il tuo fucile Pavlichenko'.","「 5 人の射撃手のライフル銃を集めて Pavlichenkoのトリガー・グループを獲得するためのベテランのクエストは、 1 つのパヴリチェンコ・ライフルのために、 1 つのトリガー・グループ、バレル、在庫を共同で集結させることを目的としている","파블리첸코의 방아쇠를 획득하기 위한 노련한 탐험은 5명의 사수용 소총을 모아서, 당신 자신의 파블리첸코 소총을 위한 트리거 그룹, 배럴, 재고를 모으는 것입니다.","Weteran dążenia do uzyskania grupy spustowej Pavlichenko zbierając 5 karabinów strzelców, następnie piecząc razem grupę spustową, beczkę, zapasy na własny karabin Pavlichenko.","Uma busca veterana para obter o grupo de disparos de Pavlichenko reunindo 5 fuzis de lever-action, então pique juntos um grupo de gatilho, cano, estoque para para o seu próprio fuzil Pavlichenko.","Ветеранский квест, чтобы получить пусковой группы Павличенко, собрав 5 винтовок с снайперской винтовки, затем сдельная группа триггера, бочка, запала на свою винтовку Павличенко'.","Pavlichenko 'nun tetik grubunu 5 nişantaşı tüfeğini toplayarak elde etmek için usta bir arayış, sonra da bir tetik grubu, namlulu, kendi Pavlichenko tüfeğiniz için stoklar.","一个老兵通过收集 5 支射击步枪来获得 Pavlichenko 的触发群，然后拼凑一个扳机组，桶，库存给你自己的 Pavlichenko 步枪。","一位老兵通過收集 5 支射手步槍，然後拼湊出一個觸發組、槍管和你自己的 Pavlichenko 步槍，以獲得 Pavlichenko 的觸發群。","Una búsqueda veterana para obtener el grupo de gatillo de Pavlichenko reuniendo 5 rifles de tirador, y luego juntando un grupo de gatillo, barril, stock para su propio rifle Pavlichenko'."
vetquestwrit_toc_pav_name,items,Quest - Note,,,"+Writ Of Pavlichenko Rifle Trigger Group",,"+Schrift von Pav´s Auslösergruppe","+ Writ Of Pavlichenko rifle trigger group","+ Writ Of Pavlitchenko fusil trigger group","+ Writ Of Pavlichenko rifle trigger group","+Writ Of Pavlichenko ライフル・トリガー・グループ","+Writ Of Pavlichenko 소총 트리거 그룹","+ Writ Of Pavlichenko rifle trigger group","+ Writ Of Pavlichenko rifle trigger group","+ Writ Of Pavlicшенко винтовка триггера","+ Writ Pavlichenko tüfek tetik grubu","+Writ Of Pavlichenko 步枪触发器组","Pavlicenko 步槍觸發組的令狀","+ Writ Of Pavlichenko rifle trigger group"
